id	url	page
031da9fcfcb8359394ebee4656ea54fb	https://www.government.se/press-releases/2020/12/advice-against-travel-to-estonia-ireland-and-latvia-extended/	7
f955d2b57d793209b79e4f4b6447a07b	https://www.government.se/press-releases/2020/11/advice-against-travel-to-estonia-ireland-and-latvia-extended/	7
04901db520d134a6930a6156c3dde6d1	https://www.government.se/press-releases/2020/11/mfa-extends-advice-against-non-essential-travel-to-all-countries/	7
a0ecd994311d3ada903eb47a30fdcaa0	https://www.government.se/press-releases/2020/11/ministry-for-foreign-affairs-lifts-advice-against-travel-to-the-lithuania/	7
e9d319acfb9c3b03b5913debe5b37806	https://www.government.se/press-releases/2020/10/goodbye-kansas-studios-wins-2019-cultural-and-creative-industries-export-prize/	7
356b60315dc939deb2ff7b14b8dbdab9	https://www.government.se/press-releases/2020/10/advice-against-travel-to-estonia-ireland-latvia-and-lithuania-extended/	7
fb06a1a9dfd1356e83764d14d88a6ed6	https://www.government.se/press-releases/2020/10/ministry-for-foreign-affairs-lifts-advice-against-travel-to-malta-and-slovenia/	7
42d309ed6c6f3bae8f9a8be40245a279	https://www.government.se/press-releases/2020/09/ministry-for-foreign-affairs-lifts-advice-against-travel-to-finland-and-slovakia/	7
e7431826abe732da9a29e60717c8becc	https://www.government.se/press-releases/2020/09/ministry-for-foreign-affairs-lifts-advice-against-travel-to-the-united-kingdom/	7
5d39e2ea4d413cc9b5d349028531a2d8	https://www.government.se/press-releases/2020/09/ministry-for-foreign-affairs-lifts-its-advice-against-travel-to-cyprus/	7
67524737f86a3f55aac7a2c5d242b364	https://www.government.se/press-releases/2020/08/changes-to-the-advice-against-non-essential-travel-to-a-number-of-countries-in-europe/	7
2351aa0589833b3183bd561db07e7d91	https://www.government.se/press-releases/2020/05/travel-abroad--advice-against-travel-to-all-countries-extended/	8
1598988a44fb39ecab126749ea9b5a55	https://www.government.se/press-releases/2020/04/the-ministry-for-foreign-affairs-advises-against-travel-to-all-countries-up-to-15-june-2020/	8
f84f959b349730f09e5f29f60d016f2c	https://www.government.se/press-releases/2020/03/ministry-for-foreign-affairs-advises-against-non-essential-travel-to-all-countries/	8
30e078c0620d336981dfad5f9cb3820c	https://www.government.se/press-releases/2020/03/great-uncertainty-surrounding-travel-abroad/	8
71b051a2ab153494becad0f3e6fd94fa	https://www.government.se/press-releases/2020/02/annika-soder-appointed-by-the-un-secretary-general-to-contribute-to-the-review-of-the-un-peacebuilding-architecture/	8
9e1ac2f586743bf49d387556190a4a86	https://www.government.se/press-releases/2019/10/dialogue-between-sweden-and-cambodia-on-human-rights/	8
df11f999275a321c8cb1650ff6eb82c3	https://www.government.se/press-releases/2019/08/100-million-page-views-of-articles-on-women-through-the-mfas-wikigap-initiative/	8
eea9e760bef535c4bbe5b81f4f12713b	https://www.government.se/press-releases/2019/07/award-winning-swedish-led-religious-dialogue-in-cyprus/	8
52703c4b2c93313ca5474ece0f4c1901	https://www.government.se/press-releases/2019/06/ministry-of-enterprise-and-innovation-enters-into-memorandums-of-understanding-with-south-korea/	8
52c6202ec2ec3a92998bc63e63b686a0	https://www.government.se/press-releases/2019/06/sweden-to-host-a-youth-perspective-conference-in-the-barents-region/	8
01f580c5947d369390d35f1610f9187b	https://www.government.se/press-releases/2019/05/state-visit-from-the-republic-of-korea/	8
78e407973241317b90b0fb94389e6af3	https://www.government.se/press-releases/2019/05/nordefco-chairmanship-will-inform-russia-about-ongoing-work-and-arctic-challenge-exercise-2019/	8
4b5f5837de253174a4d9e6f511cd2291	https://www.government.se/press-releases/2019/05/need-to-invest-in-resilience-and-reducing-risk-key-topics-as-head-of-undrr-meets-with-swedish-state-secretary/	8
437561265e913401b03263942dcdb20a	https://www.government.se/press-releases/2019/04/state-visit-to-ireland/	8
e51e5c5a7d6e3745b25c112c53eeb5a4	https://www.government.se/press-releases/2018/09/state-visit-from-italy/	8
20cbc5ffaf7331038b49a4531a29172f	https://www.government.se/press-releases/2018/09/the-swedish-institute-in-alexandria-is-moving/	8
9af6b18cd54735559f9a9abc8e6bc639	https://www.government.se/press-releases/2018/09/ambassador-jan-eliasson-to-represent-the-government-at-state-funeral-of-kofi-annan/	8
9e110d78c08e3781bff740f6a8d71ece	https://www.government.se/press-releases/2018/06/state-secretary-ulrika-modeer-gets-top-job-at-undp/	8
2d85cdf636d43f54ba66d9809e3e731d	https://www.government.se/press-releases/2018/05/sweden-to-lead-ai-cooperation-in-nordic-baltic-region/	8
5f7a78bdd559324b908d45da2871c104	https://www.government.se/press-releases/2018/04/mathias-mossberg-to-be-appointed-inquiry-chair-to-assist-the-united-nations-hammarskjold-investigation/	8
6579a62672233bde8801788d67bf9760	https://www.government.se/press-releases/2018/04/prime-minister-lofven-to-receive-un-secretary-general-antonio-guterres/	9
532036f45dbd38ea9a040a3e6471fe11	https://www.government.se/press-releases/2018/04/more-women-on-the-internet-thanks-to-wikigap/	9
c2ea05d8aee1339a9fff75dc61ea9f28	https://www.government.se/press-releases/2018/02/invitation-to-photo-opportunity-when-prime-minister-stefan-lofven-receives-estonian-prime-minister/	9
cfaa029a96173b7ea3e40e39573b4429	https://www.government.se/press-releases/2018/01/accreditation-for-the-visit-by-the-duke-and-duchess-of-cambridge1/	9
965c0bae41e53cdbba9f8c26c4066272	https://www.government.se/press-releases/2017/12/swedish-defence-commission-presents-report-on-total-defence-concept-and-civil-defence/	9
da24c38af9553e98843dcc93fb1dc445	https://www.government.se/press-releases/2017/10/inquiry-into-the-consequences-of-a-possible-swedish-accession-to-the-treaty-on-the-prohibition-of-nuclear-weapons/	9
3d025501b6f03f95b087041c6e3424f1	https://www.government.se/press-releases/2017/09/government-making-broad-investments-in-energy/	9
7f05e6b1096f37048905501c8a0ae1cc	https://www.government.se/press-releases/2017/09/state-visit-from-kazakhstan-postponed/	9
464965cb9a2136818e16be540e5c1f60	https://www.government.se/press-releases/2017/08/new-ambassador-to-india/	9
3dbabfc541753976aa6facde0247df21	https://www.government.se/press-releases/2017/08/new-ambassador-to-the-united-states/	9
c93a65f8659d3c4eb82f0c07bcdaa18b	https://www.government.se/press-releases/2017/06/state-visit-from-kazakhstan/	9
184c0cb90f3e3e9db4301ea4f1088a4c	https://www.government.se/press-releases/2017/06/ambassador-for-children-and-armed-conflict-appointed/	9
7a43262676693dcabfeb981d0d9bde85	https://www.government.se/press-releases/2017/04/jan-eliasson-new-chairman-of-sipri-governing-board/	9
084681189c853761aaa5494e1457f289	https://www.government.se/press-releases/2017/04/additional-funds-to-appropriation-for-cooperation-in-the-baltic-sea-region/	9
8e03958236df375697e99eb72009dc72	https://www.government.se/press-releases/2017/03/state-visit-to-indonesia/	9
2ae7f652b1f43db096f03f2767ff9fd5	https://www.government.se/press-releases/2017/03/government-appoints-special-envoy-for-the-middle-east-peace-process/	9
ee4b05d6c070398ba9bb713ca753799f	https://www.government.se/press-releases/2017/03/sweden-contributes-$80-million-to-unicefs-work-in-2017/	9
f3e00502b5673370b65d8523ff0e94cd	https://www.government.se/press-releases/2017/01/meeting-with-us-charge-daffaires-concerning-the-change-of-entry-rules-for-the-united-states/	9
f711ff50384f3dd6b72e8202788bc3ce	https://www.government.se/press-releases/2017/01/state-visit-from-canada/	9
bf112bc12423349f9464c899c841c86c	https://www.government.se/press-releases/2016/12/250-years-of-free-speech-highlighted-with-film-on-silence/	9
02ab3c0b49ab3be2ae7ca623f4dcc698	https://www.government.se/press-releases/2016/10/new-ambassadors-from-georgia-bahrain-and-mauritius/	10
97204cbff6b5312dbfed9ad0556535cb	https://www.government.se/press-releases/2016/09/the-2015-commission-inquiry-on-the-manning-system-of-the-military-workforces-presents-the-official-report/	10
c23e3d3765813776b6ef27726afb018d	https://www.government.se/press-releases/2016/09/new-ambassadors-from-australia-honduras-south-sudan-and-costa-rica/	10
b3b2969246673cb59eaa2378ab01cfe5	https://www.government.se/press-releases/2016/09/new-ambassadors-from-guatemala-argentina-germany-and-nicaragua/	10
3022393482333199bef29243a992cc87	https://www.government.se/press-releases/2016/06/broad-consensus-in-riksdag-on-proposal-for-swedens-future/	10
a84418c225aa33e0aafd03ea24ddea8f	https://www.government.se/press-releases/2016/06/new-ambassadors-to-sweden/	10
30768ad9c701347cab68fe14d988f36a	https://www.government.se/press-releases/2016/05/state-visit-to-bhutan/	10
